X,Y,OBJECTID,SITE_ID,PI_NAME,ADDRESS,PI_NUMBER,LEAD,STATUS,REM_LEVEL,CEA_STATUS,CATEGORY,COUNTY
502602.9999,647381.0001,215,1552,BP 95678,1292 RT 22 EAST,1725,RAP,Active - RAP,,Ongoing,0,Somerset
510414,652574.9999,216,1560,BP  SERVICE STATION 20513,462 SOMERSET ST,883,LSRP,Active,C2,Ongoing,1,Somerset
467563.0001,608016.0001,217,1580,CONOCO,1008 AMWELL RD & MAIN ST,1249,LSRP,Active,C2,Ongoing,1,Somerset
453674,610217.9999,218,1598,390 ROUTE 206 SOUTH,390 RT 206 S,564731,LSRP,Active,C2,Ongoing,1,Somerset
459580,620670,219,1604,TEXACO SERVICE STATION #100141,144 RT 206 S,15939,RAP,Active - RAP,,Ongoing,0,Somerset
455224.0002,621067.9999,220,1605,DLA DEFENSE NATIONAL STOCKPILE,152 RT 206 S,23673,LSRP,Active,C3,,2,Somerset
451923.7299,608840.6598,221,1607,SUNOCO,426 RT 206 S,26501,RAP,Active - RAP,,Ongoing,0,Somerset
450686,606689.0001,222,1611,450 AMWELL ROAD,450 AMWELL RD,631717,LSRP,Active,B,,1,Somerset
464756.0001,615687.0001,223,1617,KUPPER AIRPORT,1034 1046 MILLSTONE RIVER RD,9592,LSRP,Active,C3,Lifted,1,Somerset
500036.0001,645379.0001,224,1625,QUEEN CITY PONTIAC GMC INC,101 RTE 22 E,404,LSRP,Active,C2,Ongoing,1,Somerset
494526,599242.9999,225,1631,W A CLEARY CORP,1049 SOMERSET ST,26297,RAP,Active - RAP,D,Ongoing,1,Somerset
481637.0002,617375.0001,226,1634,POLYONE CORP,785 OLD NEW BRUNSWICK RD,22427,RAP,Active - RAP,,Ongoing,0,Somerset
501369.0001,602610.0001,227,1638,SICORA MOTORS INC,SOMERSET ST & DOUGLAS AVE,14585,RAP,Active - RAP,,Ongoing,0,Somerset
499474.9999,601802,228,1639,GETTY 00654,669 SOMERSET ST,1726,LSRP,Active,C2,Ongoing,1,Somerset
479971.89,622045.0501,229,1649,BOC GROUP INC,676 HOWARD AVE,G000004576,LSRP,Active,C3,Ongoing,1,Somerset
483619.0001,586042.0001,230,1651,RACEWAY FRANKLIN PARK,2893 RT 27,31631,LSRP,Active,C2,Ongoing,1,Somerset
456233.0001,614407.0001,231,1658,HILLSBOROUGH SERVICE CENTER,275 RT 206,12598,LSRP,Active,C2,Ongoing,1,Somerset
468569,577473.0001,232,1672,MEX 122,3703 RT 27,16453,RAP,Active - RAP,,Ongoing,0,Somerset
481053,607057,233,1676,MIDDLEBUSH SERVICE CENTER,1873 AMWELL RD,10186,LSRP,Active,C2,Ongoing,1,Somerset
490806.9999,601698.9999,234,1684,EQUIPMENT ERECTORS INC,15 VERONICA AVE,26009,RAP,Active - RAP,,,0,Somerset
478519.0002,617628.9999,235,1685,ALBERT SANDERS/MURRAY SANDERS,33 SCHOOL HOUSE RD,25886,POST-REM,Active - Post Rem,C2,Ongoing,1,Somerset
497347.9999,602670.9999,236,1698,DELTA,882 HAMILTON ST,6368,LSRP,Active,C2,Ongoing,1,Somerset
491834.0001,602452,237,1699,DELTA,1376 HAMILTON ST,3104,LSRP,Active,,,1,Somerset
480576,622609.0001,238,1700,ACME TUBE INC,659 HOWARD AVE,11267,LSRP,Active,C3,Ongoing,1,Somerset
501722,605034.0001,239,1702,DELTA SERVICE STATION,541 HAMILTON ST,13960,LSRP,Active,C1,,1,Somerset
497679.9999,603021.9999,240,1705,VINCENTS CLEANERS,847 849 HAMILTON ST,15851,LSRP,Active,C2,,1,Somerset
490195.0001,619763.9999,241,1709,1760 EASTON AVENUE,1760 EASTON AVE,532004,,Active,C2,,0,Somerset
497055.0002,602395.0002,242,1711,SOMERSET EXXON,650 FRANKLIN BLVD,8662,RAP,Active - RAP,,Ongoing,0,Somerset
496457,610983,243,1716,SOMERSET VILLAGE SHOPPING CENTER,900 EASTON AVE,520620,LSRP,Active,C2,Ongoing,1,Somerset
454600.4,674301.42,244,1722,WELSH'S MOTOR SALES INC,36 DUMONT RD,3861,RAP,Active - RAP,,Ongoing,0,Somerset
491254,601511,245,1726,MATERIALS TECHNOLOGY,220 CHURCHILL AVE,G000003514,LSRP,Active,C2,Ongoing,1,Somerset
477778,634365.9999,246,1733,RACEWAY - BRIDGEWATER,1606 RT 22 E & THOMPSON AVE,9147,RAP,Active - RAP,,Ongoing,0,Somerset
477359.9999,631720.9999,247,1746,BP,606 W UNION AVE,1195,LSRP,Active,B,,1,Somerset
469489.9998,628498.0001,248,1748,15 FINDERENE AVE LLC,15 FINDERNE AVE,12066,LSRP,Active,C2,,1,Somerset
475501,643596.0001,249,1761,DENSONS AUTO REPAIR INC,1972 WASHINGTON VALLEY RD,2055,RAP,Active - RAP,C3,,1,Somerset
445639.58,634133.02,250,1762,RCA CORPORATION SOLID STATE DIVISION,724 RT 202,5831,LSRP,Active,D,Ongoing,1,Somerset
474279.0001,644680.9999,251,1765,MARTINSVILLE FUEL LLC,1909 WASHINGTON VALLEY RD,8671,RAP,Active - RAP,,Ongoing,0,Somerset
473777.0001,632070.9999,252,1766,FUEL 4,555 UNION AVE W,18512,LSRP,Active,C2,,1,Somerset
476029.9999,643511.9999,253,1767,MARTINSVILLE SHOPPING CENTER,1990 WASHINGTON VALLEY RD,692850,LSRP,Active,C2,,1,Somerset
468930,635281,254,1768,ROUTE 22 FUEL LLC,1240 RT 22 E,1192,RAP,Active - RAP,C2,Ongoing,1,Somerset
477838.9999,634597.0001,255,1769,SPEEDWAY 3467,1605 HWY 22,8782,LSRP,Active,C2,Ongoing,1,Somerset
473272.0002,629176.0001,256,1776,VEHICLE MAINTANANCE GARAGE,750 MAIN ST E,11723,LSRP,Active,C2,,1,Somerset
575699,670725,257,1175,VALUE SPRING,623 SPRING ST,9108,LSRP,Active,C2,Ongoing,1,Union
575603.9999,670716,258,1175,SPEEDWAY 3495,623 SPRING ST,20335,LSRP,Active,B,,1,Union
575705,671339.0001,259,1176,EXXON,720 SPRING ST,2684,RAP,Active - RAP,,Ongoing,0,Union
572024.01,662098.51,260,1178,EDISON HOUSE - EHS,625 SUMMER ST,17720,RAP,Active - RAP,,,1,Union
573857.0001,667529.0001,261,1181,LUKOIL #57342,200 SPRING ST,6211,LSRP,Active,C2,Ongoing,1,Union
567318.0001,664137,262,1187,FORMER RAHWAY SERVICE STATION INC,484 - 490 RAHWAY AVE,33563,LSRP,Active,C2,,1,Union
567216.7499,664280.0401,263,1188,SHELL,545 RAHWAY AVE,5234,LSRP,Active,C2,Ongoing,1,Union
569206.9999,662101.9998,264,1190,BP SERVICE STATION 21410,908 S ELMORA AVE,1804,LSRP,Active,C2,Ongoing,1,Union
572542.0001,672339,265,1195,SHIGOR LONEKER LLC,663 675 NEWARK AVE,24186,RAP,Active - RAP,,Ongoing,0,Union
571903.0001,671411.9999,266,1207,NEWARK FUEL LLC,574 580 NEWARK AVE,4752,RAP,Active - RAP,,Ongoing,0,Union
575265.2801,666573.6202,267,1210,ELIZABETH GARAGE,865 LIVINGSTON ST,11758,LSRP,Active,C2,Ongoing,1,Union
575414.9999,667517.0002,268,1212,HULS AMERICA INC,830 & 833 MAGNOLIA AVE,3914,LSRP,Active,D,Ongoing,1,Union
576104.9999,658163.9998,269,1213,CROWN ELIZABETH TERMINAL,450 FRONT ST S,2420,LSRP,Active,C3,Ongoing,1,Union
572578,668806.9999,270,1215,VANSH REALTY LLC,401 JEFFERSON AVE,32718,LSRP,Active,C2,,1,Union
575802.0001,663219.9999,271,1217,EXXON MOBIL CORP 36177,460 ELIZABETH AVE,7685,LSRP,Active,C2,Ongoing,1,Union
572368.0001,666169.9999,272,1219,SHELL SERVICE STATION 138348,1089 TO 1099 ELIZABETH AVE,5210,RAP,Active - RAP,,Ongoing,0,Union
576791.0001,661974.0001,273,1221,BP SERVICE STATION 4057,300 ELIZABETH AVE,1800,LSRP,Active,C2,Ongoing,1,Union
572209.0001,667065.0001,274,1224,BP SERVICE STATION 95681,1101 E JERSEY ST,1684,LSRP,Active,C3,Ongoing,1,Union
581970.9999,664520.9999,275,1230,AMERICAN PLYWOOD CORP,123 DOWD AVE,1411,LSRP,Active,C2,Ongoing,2,Union
581167.9999,664711.9999,276,1235,TYCO PLASTICS ARMIN DIVISION,281 VETERANS MEMORIAL DR,269902,LSRP,Active,C3,,1,Union
572144.9999,659789.9999,277,1236,507 BAYWAY PETROLEUM LLC,507 BAYWAY AVE,994,LSRP,Active,C2,Ongoing,1,Union
569351.9999,662253.9999,278,1237,SHELL SERVICE STATION #138346 FORMER,866 BAYWAY CIR,5235,LSRP,Active,C2,Ongoing,1,Union
574834.0001,656960,279,1238,PHELPS DODGE COPPER PRODUCTS COMPANY,700 760 SOUTH FRONT ST,G000007540,LSRP,Active,C3,Ongoing,1,Union
577473.0001,665589.0001,280,1241,ELIZABETH TRUCK STOP LLC,600 BOND ST,33551,LSRP,Active,C2,,1,Union
577228.9999,660415.9999,281,1244,THOMAS & BETTS CORPORATION,36 BUTLER ST,G000004043,LSRP,Active,D,Ongoing,1,Union
544611.9999,662979.0001,282,1245,SUNOCO 0006-9898,49 SOUTH AVE W,16450,RAP,Active - RAP,,Ongoing,1,Union
544029,663025,283,1249,GETTY 56034,114 SOUTH AVE W (CRANFORD),1657,RAP,Active - RAP,,Ongoing,0,Union
547159,664205.9999,284,1254,SPRINGFIELD AVE BP LLC,45 NORTH AVE EAST,3546,LSRP,Active,C2,,1,Union
552045.0001,665117,285,1259,CRANPARK SERVICE CENTER,475 NORTH AVE E,11824,LSRP,Active,C2,,1,Union
547164,656343.9999,286,1262,H & B AUTOMOTIVE SERVICE NJ 0216,1170 RARITAN RD,4745,LSRP,Active,C2,,1,Union
546776.0001,656117,287,1263,TEXACO S/S #100125,1230 RARITAN RD & WALNUT AVE,11688,RAP,Active - RAP,,Ongoing,0,Union
545361,663114.0001,288,1264,EXPRESS GAS,23 SOUTH AVE W,7922,LSRP,Active,C1,,1,Union
550509.9999,664678.9999,289,1266,QUICKCHECK CORP #174,370 NORTH AVE E,G000002919,RAP,Active - RAP,,Ongoing,0,Union
550349.9999,664830,290,1267,PARKWAY SUNOCO,401 NORTH AVE,14557,LSRP,Active,C2,Ongoing,1,Union
550353.9999,660215,291,1271,AMOCO SERVICE STATION 84852,517 CENTENNIAL AVE & GRANT ST,1187,RAP,Active - RAP,,Ongoing,0,Union
545647.0001,663758.0001,292,1274,GASPORT INC,105 NORTH AVE W,1493,LSRP,Active,C2,Ongoing,1,Union
549510.9999,661051,293,1279,CRANFORD SERVICE STATION INC,361 CENTENNIAL AVE,23645,LSRP,Active,C2,Ongoing,1,Union
546735.9999,655965,294,1281,DELTA,1401- 1411 RARITAN RD,8666,LSRP,Active,C2,,1,Union
547969,650869,295,1285,FULTON REALTY,100 WESTFIELD AVE,3395,LSRP,Active,C2,Ongoing,1,Union
547887.9999,650930.9999,296,1286,DELTA,104 WESTFIELD AVE,4262,LSRP,Active,C2,Ongoing,1,Union
546303.0001,651668,297,1287,EXXON STORE 3-4153,226 WESTFIELD AVE,9145,LSRP,Active,C2,Ongoing,1,Union
541702.0001,653855.9999,298,1289,KERRY INC,222 TERMINAL AVE,2396,RAP,Active - RAP,,Ongoing,1,Union
544861,654577.0001,299,1296,CLARK SHELL,1208 CENTRAL AVE,15714,LSRP,Active,C2,Ongoing,1,Union
543401.2999,654653.3799,300,1297,75 TERMINAL AVENUE,75 Terminal Avenue,842273,LSRP,Active,C2,,1,Union
543732,655665.9999,301,1298,KARNAK CHEMICAL CORP,330 CENTRAL AVE,13370,LSRP,Active,C2,,1,Union
541320.9999,650148.0001,302,1301,EXXON STORE 3-3040,741 RARITAN RD,7678,RAP,Active - RAP,,Ongoing,0,Union
509799.6098,675364.7699,303,1306,BERKELEY HEIGHTS GULF,96 SNYDER AVE,25692,RAP,Active - RAP,D,Ongoing,0,Union
508382.0001,674140,304,1307,487 SPRINGFIELD AVENUE,487 Springfield Avenue,836007,LSRP,Active,B,,1,Union
509234.0001,674132.0001,305,1309,VILLAGE SQUARE CLEANERS,432 SPRINGFIELD AVE,160758,RAP,Active - RAP,,Ongoing,0,Union
509502.4402,675328.6899,306,1314,EXXON R/S 32072,343 SPRINGFIELD AVE,8675,RAP,Active - RAP,,Ongoing,0,Union
510404,674014,307,1318,GENERAL CHEMICAL,235 SNYDER AVE,508,LSRP,Active,D,Ongoing,1,Union
509950,667403.0001,308,1324,BERKELEY HEIGHTS 713 REALTY LLC,713 PLAINFIELD AVE,1621,LSRP,Active,C2,Ongoing,1,Union
461500.0001,868709,309,1325,LUKOIL #57225,721 RT 23 N,9288,RAP,Active - RAP,,Ongoing,0,Sussex
547712.9999,663558.9999,310,1339,A & G EXXON,464 SOUTH AVE E,7499,RAP,Active - RAP,,Ongoing,0,Union
478068.0001,865610,311,1342,INDEPENDENCE CORNER GAS INC,1596 RT 565 N,23515,LSRP,Active,C2,,1,Sussex
495762.0001,862099.0001,312,1346,BOB BALDWINS TRANSPORTATION INC,5 OMEGA DR,510,LSRP,Active,C2,Ongoing,1,Sussex
504027,855597,313,1348,PK PETROLEUM FOUR LLC,189 BREAKNECK RD,6469,LSRP,Active,C2,,3,Sussex
468290.9999,859278.9998,314,1353,AJ'S SUNOCO (FORMER),285 RT 23 N,15746,LSRP,Active,C1,,1,Sussex
480939.9999,854272,315,1355,MCAFEE EXXON NJ 0245,81 RT 94,1650,LSRP,Active,C2,Ongoing,1,Sussex
462141.59,865609.1,316,1357,HENDERSON'S SERVICE STATION INC,1 BANK ST,7085,LSRP,Active,C2,Ongoing,1,Sussex
462465.0001,864932,317,1359,US GAS,1 MAIN ST,6321,RAP,Active - RAP,,Ongoing,0,Sussex
456361.9999,806273.9999,318,1382,A O POLYMER CORPORATION,44 STATION RD,12272,TRADITIONA,Active,D,Ongoing,3,Sussex
423658,807516,319,1394,U-SAVE SERVICE STATION,65 SPARTA AVE,6045,LSRP,Active,C3,Ongoing,1,Sussex
583557.0001,741757,320,2655,SH GAS SUPPLY INC,1201 VAN HOUTEN AVE,23,LSRP,Active,C2,Ongoing,1,Passaic
596522,727195.9999,321,2663,INX INTERNATIONAL INK CO,481 RIVER RD,4007,LSRP,Active,D,Ongoing,1,Passaic
587570.9999,732507.0001,322,2666,CHAMPLAIN INDUSTRIES INC,25 STYERTOWNE RD,25980,LSRP,Active,B,,,Passaic
586451.9998,730678.0002,323,2670,CLIFTON MAINT YARD,RT 3 & BLOOMFIELD AVE,12706,RAP,Active - RAP,C2,Ongoing,1,Passaic
593180.9998,726944.0001,324,2671,300 ROUTE 3 WEST LLC,300 RTE 3 W,5252,RAP,Active - RAP,,Ongoing,0,Passaic
593964.9999,749708.0002,325,2672,SGIK LLC,85 RT 46 W & E 4TH ST,7788,RAP,Active - RAP,,Ongoing,0,Passaic
593953.9999,725502,326,2673,RIVERWALK II CONDOMINIUMS,RIVERWALK WAY,4467,LSRP,Active,C2,Ongoing,1,Passaic
589517.9999,729427,327,2678,CLIFTON EXXON NJ 0165,804 PASSAIC AVE,8149,LSRP,Active,C2,Ongoing,1,Passaic
587668,749047.0002,328,2679,US GAS,1665 MAIN ST,3798,LSRP,Active,C2,Ongoing,1,Passaic
592304.6,743100.6498,329,2685,PYRAMID OIL MARKETING CO INC,1065 MAIN AVE,11369,LSRP,Active,C2,,1,Passaic
591186.9999,726515.9999,330,2689,WIGGINS PLASTIC INC,180 KINGSLAND RD,26149,RAP,Active - RAP,,,0,Passaic
592400.0001,746270.0001,331,2690,ORLOVSKY BROTHERS GULF SERVICE,197 LAKEVIEW AVE,218436,LSRP,Active,C2,,1,Passaic
592008.9999,747937.0001,332,2691,FANTASTIC PLASTIC INC,326 LAKEVIEW AVE,23594,LSRP,Active,C2,,1,Passaic
591678.9999,750039.0001,333,2692,JERSEY GAS,498 LAKEVIEW AVE,3138,LSRP,Active,C2,,1,Passaic
594570,742846.0001,334,2693,LEXINGTON GB SERVICE,310 LEXINGTON AVE,3230,LSRP,Active,C2,Ongoing,1,Passaic
587888.9999,733073,335,2696,UTZ TECHNOLOGIES INC,105 INDUSTRIAL E,462667,LSRP,Active,C3,,1,Passaic
584897,747883.9999,336,2697,PSE&G CLIFTON DISTRICT GAS,240 KULLER RD,4171,LSRP,Active,B,Ongoing,0,Passaic
585140.9998,747218.9999,337,2698,VAR-CHEM PRODUCTS,300 KULLER RD,15382,LSRP,Active,C2,,1,Passaic
589679.9999,747770.0001,338,2700,KEYSTONE CAMERA CORP,450 TO 474 GETTY AVE,3999,RAP,Active - RAP,,,0,Passaic
595629.9999,728274,339,2705,ENTIN ROAD WAREHOUSE,93 ENTIN RD,32287,LSRP,Active,C2,,1,Passaic
590190.9999,747846.9999,340,2706,CLIFTON DEPARTMENT OF PUBLIC WORKS,307 E 7TH ST,13597,LSRP,Active,C2,Ongoing,1,Passaic
577495,736671,341,2707,MONTCLIFT SERVICE CENTER,872 GROVE ST,7830,LSRP,Active,C2,Lifted,1,Passaic
585101.9999,748828.9999,342,2709,PSE&G METROPOLITAN DIV-CLIFTON ELECTRIC,160 CIRCLE AVE,4184,LSRP,Active,B,,1,Passaic
590276.0001,739190.9999,343,2722,MILAN AUTO PAINTERS,53 CLIFTON BLVD,302051,LSRP,Active,C2,Ongoing,1,Passaic
593202.1901,744393.4701,344,2729,GAS TRAC,222 CLIFTON AVE,4488,LSRP,Active,C3,,1,Passaic
582213.0001,738567.0001,345,2731,BROAD STREET GASOLINE RETAIL LLC,1037 BROAD ST,8431,LSRP,Active,C1,,,Passaic
586802.0001,736302.0001,346,2734,HIGH SCHOOL ANNEX PROPOSED,290 BRIGHTON RD,465059,RAP,Active - RAP,,,0,Passaic
585805.0002,730264,347,2735,DELUXE CHECK PRINTERS PROPERTY (FORMER),1155 BLOOMFIELD AVE,21924,LSRP,Active,C3,Ongoing,3,Passaic
583711.0001,747715.9999,348,2736,E&A GAS,300 BROAD ST,6435,LSRP,Active,C2,Ongoing,1,Passaic
583958.7,746518.1299,349,2737,G S GAS SUPPLY INCM,375 BROAD ST,14332,LSRP,Active,C2,,1,Passaic
588073.9999,734237.9999,350,2740,CITGO,776 BLOOMFIELD AVE,4426,LSRP,Active,C3,Ongoing,1,Passaic
586683,733020.0001,351,2744,R & D FUEL LLC REALTY LLC,922 BLOOMFIELD AVE,4243,LSRP,Active,B,,1,Passaic
586465.0001,732301.9999,352,2746,GETTY S/S #56868,526 ALLWOOD RD,1485,LSRP,Active,C2,Ongoing,1,Passaic
582428,735653,353,2748,SAVEWAY CLEANERS,947 ALLWOOD RD,595267,LSRP,Active,C1,,1,Passaic
596183.0001,745104.9998,354,2750,GETTY 56011,92 RANDOLPH AVE,1652,RAP,Active - RAP,,Ongoing,0,Passaic
312785.9999,667455,355,408,SPECTRA GASES INC,80 INDUSTRIAL DR,270719,RAP,Active - RAP,,,0,Warren
310145,665818,356,414,19 PETROLEUM,1510 3RD AVE,33357,LSRP,Active,B,,1,Warren
364877.0001,782856.0001,357,420,JERSEY PETROLEUM LLC,51 RT 94,4543,LSRP,Active,C2,,1,Warren
332549.5001,687783.4701,358,433,STEWARTSVILLE MOBIL,2459 RT 57,32596,LSRP,Active,B,,1,Warren
334759.9999,683678,359,435,VICTAULIC COMPANY OF AMERICA,119 EDISON RD,G000000431,LSRP,Active,D,Ongoing,2,Warren
312655.9999,674824,360,439,SMP INC,402 RT 519,819,LSRP,Active,C2,,1,Warren
400397.9999,737194.9999,361,445,BERGEN MACHINE & TOOL CO,91 MAIN ST,12921,LSRP,Active,C2,Ongoing,1,Warren
404726.0001,738780,362,456,HACKETTSTOWN COMMUNITY HOSPITAL,WILLOW GROVE ST,23230,LSRP,Active,B,,1,Warren
402695.9999,734186,363,466,GMS GAS CORP,106 MILL ST,4711,LSRP,Active,C2,Ongoing,1,Warren
314652.0001,695741.0001,364,473,HARMONY HARDWARE,2527 BELVIDERE RD,10114,LSRP,Active,C2,Ongoing,1,Warren
362649.9999,758192.9999,365,482,US GAS,423 HOPE BLAIRSTOWN RD,15187,LSRP,Active,C2,Ongoing,1,Warren
363681.9998,756468.0001,366,483,HOPE AUTO CARE,424 HOPE-GREAT MEADOWS RD,11119,PUB FUNDED,Active,D,Ongoing,2,Warren
382579.0001,742397,367,484,JERSEY GAS,253 RT 46,247,LSRP,Active,,,1,Warren
381340,743209,368,487,CATAWA LLC RDJ SERVICE CENTER,275 RT 46,94270,LSRP,Active,C2,,1,Warren
333993.9998,752423,369,489,BP,54 RT 46 EAST,8963,LSRP,Active,C2,,1,Warren
388408.9999,753561,370,491,FINE CHEMICAL DIVISION OF SOUTHLAND CORP,ALPHANZO RD,14762,TRADITIONA,Active,D,Ongoing,2,Warren
330799,760051.0001,371,492,PMG 8028,25 RT 46 W,5763,LSRP,Active,D,Ongoing,1,Warren
335828.0001,750458,372,495,71 US 46 LLC,71 RT 46 W,1510,LSRP,Active,,,1,Warren
304618.9999,683847,373,502,BELVIDERE RD LOPATCONG LP,1110 BELVIDERE RD,9279,LSRP,Active,C2,,1,Warren
309653.6,671032.4101,374,508,PB FUEL STOP CITGO,511 NEW BRUNSWICK AVE,5761,LSRP,Active,B,,1,Warren
372620,717550.0002,375,509,FLEXCO MICROWAVE INCORPORATED,17 KARRVILLE RD,G000028791,LSRP,Active,C3,,1,Warren
310968,670091.9999,376,512,LEIGH FUEL CORP,7TH & NEW BRUNSWICK AVE,8287,LSRP,Active,C1,,1,Warren
314452.9999,671431.9999,377,515,CONOCO,1312 RT 22 E,5675,LSRP,Active,B,,,Warren
300676.9999,673984,378,522,E.J. BROOKS CO,165 HOWARD ST,G000014085,RAP,Active - RAP,,,0,Warren
304298.9998,679535.0001,379,529,EXXON PMG 8010,750 MEMORIAL PKWY,8456,RAP,Active - RAP,,Ongoing,0,Warren
303333.0001,679632.9999,380,533,NEW JERSEY BELL,641 MEMORIAL PWY,8058,RAP,Active - RAP,,Ongoing,1,Warren
298206.9999,676471,381,544,EXPRESS FUEL CO,168 S MAIN ST,15193,LSRP,Active,B,,1,Warren
298247.0001,676520.9999,382,544,SOUTH MAIN & HUDSON,S MAIN ST,269252,PUB FUNDED,Active,C2,,2,Warren
297716.8299,679306.72,383,546,GULBRANDSEN TECHNOLOGIES INCORPORATED,1 Riverside Way,839122,LSRP,Active,B,,,Warren
360382.9999,701762.9999,384,561,MOBIL OIL CORP 315C9X,143 WASHINGTON AVE,9501,POST-REM,Active - Post Rem,C2,Ongoing,1,Warren
360424.0001,701727,385,561,LUKOIL #57246,143 WASHINGTON AVE E,20499,RAP,Active - RAP,,Ongoing,0,Warren
360390.9999,701310.0002,386,567,ROSSI PONTIAC BUICK GMC,29 RT 31 S,6176,RAP,Active - RAP,C2,Ongoing,0,Warren
351773,728842.9999,387,571,CRAMER PLATING & ANODIZING COMPANY INC,4 HOYT LN & GREEN POND RD,23038,LSRP,Active,C2,,1,Warren
328366.9999,719040.0001,388,572,NATURES CHOICE CORP,40 FOUL RIFT RD,168747,LSRP,Active,B,,1,Warren
331966,717916.0001,389,573,WARREN COUNTY ROAD DEPARTMENT,185 RT 519,9940,RAP,Active - RAP,,,0,Warren
340718.9998,731737,390,578,LAKEVIEW ENERGY LLC,488 W RT 46,23294,LSRP,Active,C2,,1,Warren
557202.87,680283.5701,391,583,CARL'S SERVICE CENTER,1276 STUYVESANT AVE,25807,LSRP,Active,C2,Ongoing,1,Union
551889.0001,686608,392,586,EXXON,2201 SPRINGFIELD AVE,7491,RAP,Active - RAP,,Ongoing,0,Union
558708.9999,683446.0001,393,588,STUYVESANT SHELL,1568 STUYVESANT AVE,3226,LSRP,Active,C2,Ongoing,1,Union
551943,686831.9999,394,593,LUKOIL 57244,2200 SPRINGFIELD AVE,9502,LSRP,Active,C2,Ongoing,1,Union
547787.0001,676025.9999,395,594,UNION EAST SHELL,2490 RT 22 E,4760,LSRP,Active,C2,Ongoing,1,Union
549191.9999,676889.0001,396,597,MACK BORING AND PARTS CO,2365 RTE 22,19576,LSRP,Active,C2,Ongoing,1,Union
548344.9999,676945,397,598,UNION PLAZA SHOPPING CENTER,2441 RT 22,24681,LSRP,Active,C2,Ongoing,1,Union
558459.0001,677925,398,602,ELIZABETHTOWN WC HUMMOCKS WELLFIELD,MORRIS AVE,G000009014,PUB FUNDED,Active,C3,,2,Union
553310.9999,677138,399,603,RACEWAY PETROLEUM  UNION,2031 RTE 22 W,11054,LSRP,Active,C2,Ongoing,1,Union
551203.0001,676628,400,605,SPEEDWAY 3497,2210 RT 22 E,13718,LSRP,Active,C2,Ongoing,1,Union
550970.9999,676428.0001,401,606,PETER A DROBACH CO,2240 RTE 22,229,LSRP,Active,C2,Ongoing,1,Union
550570.2901,678566.1998,402,610,GRIFFITH LABORATORIES INCORPORATED,855 RAHWAY AVE,26281,LSRP,Active,C2,Ongoing,1,Union
561422,679208.0001,403,611,PARKWAY EXXON,1601 RT 22 W,7921,LSRP,Active,C2,Ongoing,1,Union
551889.0001,681250.9999,404,613,UNION HIGH SCHOOL,2350 N 3RD ST,16554,LSRP,Active,B,,,Union
588089.7699,749379.4801,405,2433,SEPARATE SANITARY LAUNDRY CO,151 CROOKS AVE,7269,LSRP,Active,C2,,1,Passaic
584460.0701,752838.3102,406,2437,PRESCOT CHEMICAL FORMER,85 LEVINE ST,20962,LSRP,Active,C2,Ongoing,1,Passaic
586722,753551,407,2440,RELIABLE ELECTRI INC,19 21 CALIFORNIA AVE,8737,LSRP,Active,C2,Ongoing,1,Passaic
576971.0001,758570.0001,408,2447,KESSLER TRUCKING CO,52 BERKSHIRE AVE,1891,LSRP,Active,C2,,1,Passaic
586272.5399,756484.8199,409,2448,DOVER LABS INC,182 CEDAR ST,22084,LSRP,Active,C3,Ongoing,3,Passaic
587425.9999,759743.0001,410,2454,ADVANTAGE TRANSPORTATION,445 BROADWAY,23292,LSRP,Active,C1,,1,Passaic
587670,759738.0001,411,2455,ATLANTIS COMMISSION MARKETING LLC,473 BROADWAY,13705,LSRP,Active,C2,Ongoing,1,Passaic
599716.9999,737427.0001,412,2464,INTERSTATE DYEING & FINISHING CO,35 8TH ST,G000044754,RAP,Active - RAP,,,0,Passaic
588680,756770.0001,413,2479,AMTECH INC PATERSON GEAR MOTOR DIVISION,845 25TH ST E,2794,LSRP,Active,C3,Ongoing,1,Passaic
587087.9999,754762.9999,414,2482,95 EAST 20TH STREET,95 E 20TH ST,10262,POST-REM,Active - Post Rem,C2,,1,Passaic
597055,735958.0001,415,2483,RIVER OIL TERMINAL (FORMER),175 RIVER DR,34055,LSRP,Active,C2,,1,Passaic
598643.0001,738652,416,2484,MEDI FINISH LLC,125 SOUTH ST,797013,LSRP,Active,C2,Ongoing,1,Passaic
595566.2999,738108.0099,417,2487,KURTINS SERVICENTER,25 27 PASSAIC AVE,27136,LSRP,Active,C2,Ongoing,1,Passaic
597505,738516.9999,418,2489,QUALCO INCORPORATED,225 PASSAIC ST,G000015694,LSRP,Active,B,,,Passaic
591528.9999,737861.9999,419,2500,MELARD MANUFACTURING CORP,153 LINDEN ST,32150,RAP,Active - RAP,,,0,Passaic
592288,736701.9999,420,2510,COMMUNITY BUS LINES INC,315 HOWE AVE,2295,LSRP,Active,C2,,1,Passaic
590078.3801,734424.5599,421,2511,DELTA,585 BROADWAY AVE,20235,LSRP,Active,C2,Ongoing,1,Passaic
590698.9999,737620,422,2516,CANNON MELROSE DISPLAYS,2 BRIGHTON AVE,G000037255,POST-REM,Active - Post Rem,C1,,1,Passaic
595419,730714.0001,423,2518,PASSAIC ENGRAVING CO INC,41 BROOK AVE,725001,LSRP,Active,D,,1,Passaic
